DATE	TIME	OPEN	HIGH	LOW	CLOSE	TICKVOL	SPREAD
2024.07.09	17:00:00	1.08213	1.08277	1.08089	1.0815	8049	1.2843580131209063
2024.07.09	18:00:00	1.08151	1.0818699999999999	1.0805	1.08121	5564	1.312674825174867
2024.07.09	19:00:00	1.08122	1.08157	1.08053	1.08093	3498	1.2670506912442934
2024.07.09	20:00:00	1.08094	1.08134	1.08058	1.08086	3510	1.278906702723728
2024.07.09	21:00:00	1.08086	1.08135	1.08076	1.08129	3492	1.279580908032638
2024.07.09	22:00:00	1.08128	1.08154	1.08104	1.08138	2039	1.2807861542975256
2024.07.09	23:00:00	1.08138	1.08159	1.08133	1.0814300000000001	384	1.2679715302489067
2024.07.10	00:00:00	1.08138	1.08142	1.08118	1.08135	156	3.2380165289255918
2024.07.10	01:00:00	1.08136	1.08147	1.08129	1.08137	167	1.6547244094487144
2024.07.10	02:00:00	1.08137	1.08153	1.08131	1.08138	503	1.5621281464528456
2024.07.10	03:00:00	1.08138	1.08162	1.08107	1.08116	1075	1.2250796178343477
2024.07.10	04:00:00	1.08116	1.08148	1.08104	1.0814	1428	1.2411327762302657
2024.07.10	05:00:00	1.08141	1.08164	1.08114	1.08163	1778	1.251006441223805
2024.07.10	06:00:00	1.08162	1.08206	1.0816	1.08195	823	1.2721528288022752
2024.07.10	07:00:00	1.08196	1.08201	1.08171	1.08181	1522	1.257736468015292
2024.07.10	08:00:00	1.0818	1.08206	1.08153	1.08171	1188	1.2638792676893322
2024.07.10	09:00:00	1.08172	1.08228	1.08142	1.08216	1981	1.2550139275765362
2024.07.10	10:00:00	1.08215	1.08243	1.08141	1.08156	3442	1.284405711106927
2024.07.10	11:00:00	1.08156	1.08195	1.08113	1.08148	2512	1.265852749301074
2024.07.10	12:00:00	1.08147	1.08247	1.0814	1.08182	3252	1.2753457216939985
2024.07.10	13:00:00	1.08182	1.08235	1.08129	1.08212	2275	1.2692984487150138
2024.07.10	14:00:00	1.08211	1.08264	1.08193	1.08251	3088	1.2748884481904634
2024.07.10	15:00:00	1.08251	1.08277	1.08228	1.0826500000000001	2860	1.268598946029551
2024.07.10	16:00:00	1.08264	1.08283	1.08196	1.08221	3339	1.2825275532695841
2024.07.10	17:00:00	1.08221	1.0828	1.08192	1.08227	5048	1.2816110659071982
2024.07.10	18:00:00	1.08228	1.08269	1.0820400000000001	1.08218	2763	1.2643236074271156
2024.07.10	19:00:00	1.08219	1.08271	1.0821	1.08264	1394	1.2604044943820605
2024.07.10	20:00:00	1.08264	1.0828	1.08202	1.08216	1425	1.2488440438870956
2024.07.10	21:00:00	1.08216	1.08247	1.08167	1.08246	1732	1.2879592579120076
2024.07.10	22:00:00	1.08244	1.0829	1.08232	1.08283	1654	1.2779750778816257
2024.07.10	23:00:00	1.08283	1.08293	1.08266	1.08287	401	1.2673110720563658
2024.07.11	00:00:00	1.08282	1.08284	1.0825	1.08284	84	3.4468468468466833
2024.07.11	01:00:00	1.08285	1.08325	1.08283	1.08322	317	1.6176470588236727
2024.07.11	02:00:00	1.08321	1.08357	1.08304	1.08328	684	1.5929499072354534
2024.07.11	03:00:00	1.08328	1.08362	1.08321	1.08347	925	1.2527352297592032
2024.07.11	04:00:00	1.08346	1.08394	1.0832	1.08388	1477	1.2637561159201354
2024.07.11	05:00:00	1.08389	1.08395	1.08363	1.08366	1208	1.2597658328898171
2024.07.11	06:00:00	1.08366	1.08383	1.08351	1.08374	585	1.2384944396921929
2024.07.11	07:00:00	1.08373	1.08382	1.08349	1.08359	483	1.2838390501318404
2024.07.11	08:00:00	1.08359	1.08372	1.08336	1.08338	1013	1.272738024837361
2024.07.11	09:00:00	1.08337	1.08392	1.08315	1.08334	4434	1.2757945771234167
2024.07.11	10:00:00	1.08334	1.08395	1.08319	1.08389	3813	1.2629868896066974
2024.07.11	11:00:00	1.08389	1.08473	1.08376	1.08468	3130	1.2876847290641882
2024.07.11	12:00:00	1.08465	1.08523	1.08425	1.08464	2935	1.2709460516028623
2024.07.11	13:00:00	1.08462	1.08519	1.08448	1.0848200000000001	2083	1.2673830311170806
2024.07.11	14:00:00	1.0848200000000001	1.08572	1.08472	1.08542	2225	1.3059831065228027
2024.07.11	15:00:00	1.08542	1.08993	1.08439	1.08858	10200	1.6959527057753652
2024.07.11	16:00:00	1.08857	1.08986	1.08676	1.08862	12896	1.3248847664029988
2024.07.11	17:00:00	1.08862	1.0889199999999999	1.08697	1.08778	8307	1.3047645695099894
2024.07.11	18:00:00	1.08779	1.08802	1.0866	1.08688	8123	1.2838617846274913
2024.07.11	19:00:00	1.0869	1.087	1.08635	1.08664	4079	1.2788949416342863
2024.07.11	20:00:00	1.0866500000000001	1.08669	1.08592	1.08603	3813	1.2653189577717556
2024.07.11	21:00:00	1.08603	1.08686	1.08599	1.08673	2406	1.5999999999993797
2024.07.11	21:00:00	1.08603	1.08686	1.08599	1.08673	2406	1.270764318499293
2024.07.11	22:00:00	1.0867499999999999	1.08693	1.08636	1.08643	1966	1.2674363057325826
2024.07.11	23:00:00	1.08642	1.08669	1.08636	1.08668	321	1.2686679174483972
2024.07.12	00:00:00	1.08661	1.08663	1.0865	1.08652	132	3.6316037735850264
2024.07.12	01:00:00	1.08653	1.0867499999999999	1.08634	1.08656	401	1.61541850220245
2024.07.12	02:00:00	1.08656	1.08737	1.08641	1.08734	3208	1.568297387339964
2024.07.12	03:00:00	1.08734	1.0874	1.08672	1.08693	2475	1.2576630560036948
2024.07.12	04:00:00	1.08693	1.08715	1.08633	1.08641	2020	1.2800558659217893
2024.07.12	05:00:00	1.08642	1.08669	1.08629	1.08653	1350	1.2368347338935637
2024.07.12	06:00:00	1.08652	1.08705	1.08641	1.08684	1897	1.2190573770493167
2024.07.12	07:00:00	1.08683	1.08704	1.08677	1.08692	1415	1.2609929078013016
2024.07.12	08:00:00	1.08693	1.0872	1.08671	1.0869	1589	1.2412897822445799
2024.07.12	09:00:00	1.08691	1.08717	1.08627	1.08643	2464	1.2680058284762934
2024.07.12	10:00:00	1.08644	1.08756	1.0861399999999999	1.08749	3476	1.2936825617821464
2024.07.12	11:00:00	1.0875	1.08867	1.08747	1.08863	3552	1.3050375526653883
2024.07.12	12:00:00	1.08862	1.08887	1.08809	1.08847	2453	1.2751991686872697
2024.07.12	13:00:00	1.08847	1.08914	1.08842	1.08895	2168	1.2599070894768414
2024.07.12	14:00:00	1.08895	1.08917	1.0886	1.08871	2042	1.2560710321864965
2024.07.12	15:00:00	1.0887	1.08923	1.0871	1.08899	7102	1.5960332451832715
2024.07.12	16:00:00	1.089	1.08975	1.08862	1.08961	7833	1.2966773276474928
2024.07.12	17:00:00	1.08963	1.09088	1.08928	1.09086	6699	1.3036409349101516
2024.07.12	18:00:00	1.09086	1.09103	1.09005	1.09008	4573	1.289996137504874
2024.07.12	19:00:00	1.09008	1.09048	1.08995	1.09041	2406	1.2735959153902907
2024.07.12	20:00:00	1.09042	1.09069	1.09001	1.09059	2289	1.2652091254752782
2024.07.12	21:00:00	1.09059	1.0906	1.09004	1.09056	2557	1.2508246225319692
2024.07.12	22:00:00	1.09056	1.09108	1.09042	1.09056	1677	1.2712849650350415
2024.07.12	23:00:00	1.09057	1.09074	1.09037	1.09044	389	1.2602251407128655
2024.07.15	00:00:00	1.08823	1.08925	1.08812	1.08882	472	4.965373563218309
2024.07.15	01:00:00	1.08882	1.08915	1.08841	1.08863	933	1.6755156353957936
2024.07.15	02:00:00	1.08863	1.08875	1.08821	1.08851	2109	1.5725071225071081
2024.07.15	03:00:00	1.08853	1.08884	1.08829	1.08878	1564	1.2432663690475183
2024.07.15	04:00:00	1.08878	1.08896	1.08855	1.0889199999999999	2060	1.2825449700198688
2024.07.15	05:00:00	1.08893	1.08913	1.08859	1.08913	1746	1.2749999999999808
2024.07.15	06:00:00	1.08912	1.08951	1.08902	1.08935	1169	1.2754048140043601
2024.07.15	07:00:00	1.08936	1.08942	1.0892	1.08931	932	1.2766556291391429
2024.07.15	08:00:00	1.08931	1.08955	1.0892	1.08938	1333	1.2843700993203533
2024.07.15	09:00:00	1.08939	1.08955	1.08857	1.0889	3591	1.2571495109454696
2024.07.15	10:00:00	1.08889	1.08959	1.08832	1.08952	4706	1.2599494546421757
2024.07.15	11:00:00	1.08951	1.09087	1.08942	1.09078	4374	1.2914782315221323
2024.07.15	12:00:00	1.09079	1.09145	1.09063	1.09123	3410	1.3056586441300952
2024.07.15	13:00:00	1.09123	1.0919699999999999	1.09042	1.09093	3813	1.3001028983022413
2024.07.15	14:00:00	1.09093	1.09144	1.09046	1.09052	4343	1.2765063907486391
2024.07.15	15:00:00	1.09051	1.09082	1.0901399999999999	1.09068	3985	1.2964037294657569
2024.07.15	16:00:00	1.09069	1.0916	1.09063	1.09146	5193	1.2807808260477276
2024.07.15	17:00:00	1.09147	1.09172	1.09072	1.09165	4462	1.2862468809629024
2024.07.15	18:00:00	1.09166	1.09215	1.09094	1.09113	3446	1.300716845878137
2024.07.15	19:00:00	1.09113	1.09167	1.08995	1.09056	4890	1.292811782191576
2024.07.15	20:00:00	1.09056	1.09057	1.08928	1.08942	5634	1.2813134192224447
2024.07.15	21:00:00	1.08942	1.0901399999999999	1.08929	1.0901	2873	1.245267568082217
2024.07.15	22:00:00	1.09009	1.09009	1.08957	1.08983	2538	1.2521158690176184
2024.07.15	23:00:00	1.08983	1.08986	1.08947	1.08947	438	1.2883879781420418
2024.07.16	00:00:00	1.08937	1.08952	1.08918	1.08938	173	4.665612648221332
2024.07.16	01:00:00	1.08938	1.08956	1.08934	1.08938	294	1.850847457627069
2024.07.16	02:00:00	1.08938	1.08979	1.08936	1.08977	1754	1.5474103585658558
2024.07.16	03:00:00	1.08976	1.08977	1.08904	1.08908	1887	1.2675817976683175
2024.07.16	04:00:00	1.0890900000000001	1.08929	1.08897	1.08922	2029	1.264988009592214
2024.07.16	05:00:00	1.08922	1.0893	1.08882	1.08904	748	1.243572984749625
2024.07.16	06:00:00	1.08904	1.08936	1.08903	1.08925	802	1.2579775280898742
2024.07.16	07:00:00	1.08925	1.08941	1.08914	1.08921	1655	1.2639089968975261
2024.07.16	08:00:00	1.0892	1.08921	1.08866	1.08881	1179	1.2718410198724874
2024.07.16	09:00:00	1.08881	1.08902	1.0883099999999999	1.08879	3113	1.2719621749408945
2024.07.16	10:00:00	1.0888	1.08998	1.08879	1.08989	4542	1.2805253042922553
2024.07.16	11:00:00	1.08988	1.09022	1.08934	1.08997	4245	1.2772265690027964
2024.07.16	12:00:00	1.08998	1.09036	1.08933	1.08975	4132	1.2737714624038288
2024.07.16	13:00:00	1.08974	1.09024	1.08954	1.08984	2539	1.285122269927214
2024.07.16	14:00:00	1.08984	1.09033	1.08936	1.09015	2166	1.2744385463454357
2024.07.16	15:00:00	1.09015	1.0905	1.08749	1.08801	5486	1.6149531680441083
2024.07.16	16:00:00	1.08801	1.08827	1.08701	1.08826	4728	1.3716406449961787
2024.07.16	17:00:00	1.08827	1.08843	1.0872600000000001	1.0878	5222	1.2747320061256329
2024.07.16	18:00:00	1.0878	1.08857	1.08778	1.0884	4384	1.2761604672609748
2024.07.16	19:00:00	1.08841	1.08885	1.08807	1.08883	4376	1.2619903691814123
2024.07.16	20:00:00	1.08883	1.08917	1.08866	1.08915	2280	1.2821776957554978
2024.07.16	21:00:00	1.08915	1.08968	1.08898	1.0895299999999999	1857	1.2727502527806684
2024.07.16	22:00:00	1.08954	1.09022	1.08943	1.09012	1306	1.285349361382498
2024.07.16	23:00:00	1.09012	1.09021	1.08983	1.08983	423	1.295958083832296
2024.07.17	00:00:00	1.0898	1.08985	1.08976	1.08979	120	3.517127071822704
2024.07.17	01:00:00	1.08979	1.09012	1.0897000000000001	1.09012	413	1.6883969465647868
2024.07.17	02:00:00	1.09013	1.09023	1.08994	1.09016	1545	1.5662875341218747
2024.07.17	03:00:00	1.09016	1.09025	1.0895299999999999	1.0897000000000001	1487	1.2557062436028361
2024.07.17	04:00:00	1.0897000000000001	1.09024	1.08951	1.09019	1253	1.2296158612143246
2024.07.17	05:00:00	1.09018	1.09064	1.09005	1.09038	1084	1.2853484216796693
2024.07.17	06:00:00	1.09039	1.09058	1.08999	1.09057	924	1.2649928943627546
2024.07.17	07:00:00	1.09058	1.09062	1.09015	1.09025	1722	1.2522522522522501
2024.07.17	08:00:00	1.09025	1.09064	1.09005	1.09043	1192	1.2588120359514647
2024.07.17	09:00:00	1.0904	1.0905	1.08969	1.08969	4166	1.248896331252833
2024.07.17	10:00:00	1.0897000000000001	1.0913	1.08945	1.09078	5862	1.3039596917605654
2024.07.17	11:00:00	1.09079	1.09432	1.09071	1.09404	6134	1.3726458783575388
2024.07.17	12:00:00	1.09405	1.09445	1.09354	1.09432	5446	1.3249332362224404
2024.07.17	13:00:00	1.09432	1.09443	1.09288	1.09301	4352	1.3242134284788398
2024.07.17	14:00:00	1.09302	1.09415	1.09282	1.09342	4145	1.2733011902968787
2024.07.17	15:00:00	1.09342	1.09435	1.09315	1.09418	4278	1.2828901590458013
2024.07.17	16:00:00	1.09419	1.09468	1.09348	1.09382	6045	1.312203428311969
2024.07.17	17:00:00	1.09382	1.09382	1.09306	1.09321	5274	1.2823044009780638
2024.07.17	18:00:00	1.0931899999999999	1.09356	1.0927	1.0932	4402	1.286110304789576
2024.07.17	19:00:00	1.0931899999999999	1.09331	1.09232	1.09292	3369	1.2902911208151744
2024.07.17	20:00:00	1.09292	1.09359	1.09277	1.09308	3832	1.2533537075760588
2024.07.17	21:00:00	1.0930900000000001	1.09389	1.09299	1.09364	2873	1.2616677168661343
2024.07.17	22:00:00	1.09363	1.09393	1.09342	1.09358	1914	1.2826024648896488
2024.07.17	23:00:00	1.09357	1.09395	1.09345	1.09391	453	1.2709112149532262
2024.07.18	00:00:00	1.09386	1.09386	1.09374	1.09378	72	2.428571428571443
2024.07.18	01:00:00	1.09377	1.09389	1.09376	1.09389	268	1.573402061855828
2024.07.18	02:00:00	1.09389	1.09402	1.09379	1.09398	2684	1.5514629477712343
2024.07.18	03:00:00	1.09399	1.09402	1.09361	1.09365	2271	1.231645962732975
2024.07.18	04:00:00	1.09365	1.09386	1.09335	1.09337	2649	1.2630669546437583
2024.07.18	05:00:00	1.09337	1.09353	1.09317	1.09345	1572	1.2801388353258796
2024.07.18	06:00:00	1.09346	1.0936	1.09317	1.09324	986	1.2468680586406928
2024.07.18	07:00:00	1.09323	1.09358	1.09312	1.09331	1007	1.2473851030111378
2024.07.18	08:00:00	1.0933	1.09376	1.09322	1.09364	1296	1.2429741909053373
2024.07.18	09:00:00	1.09365	1.09366	1.09267	1.09307	2789	1.2894747725392575
2024.07.18	10:00:00	1.09306	1.09344	1.09254	1.09308	5335	1.2874269782262786
2024.07.18	11:00:00	1.09307	1.09382	1.09283	1.09301	4153	1.2721612957651292
2024.07.18	12:00:00	1.093	1.09312	1.09267	1.09302	2664	1.2784047989336471
2024.07.18	13:00:00	1.09303	1.09358	1.0928	1.09324	3762	1.2677165354331608
2024.07.18	14:00:00	1.09325	1.09326	1.09256	1.0927	1830	1.2671154842051857
2024.07.18	15:00:00	1.0927	1.09364	1.09228	1.0928	5212	1.3307234748927963
2024.07.18	16:00:00	1.0928	1.09285	1.09067	1.09107	7023	1.3271583290356064
2024.07.18	17:00:00	1.09106	1.09159	1.09039	1.09143	6273	1.3198981900452966
2024.07.18	18:00:00	1.09143	1.09176	1.09044	1.09118	5766	1.2920317766008793
2024.07.18	19:00:00	1.09117	1.09158	1.09105	1.09156	3455	1.2650783498561138
2024.07.18	20:00:00	1.09155	1.09159	1.09058	1.09065	5059	1.2734816498864159
2024.07.18	21:00:00	1.09064	1.09069	1.08951	1.08985	3782	1.3684080013226325
2024.07.18	22:00:00	1.08985	1.08993	1.0893	1.08966	3818	1.2803824460035902
2024.07.18	23:00:00	1.08966	1.08983	1.08951	1.08951	403	1.2727272727272558
2024.07.19	00:00:00	1.0895	1.08968	1.08947	1.08957	175	4.081756756756762
2024.07.19	01:00:00	1.08962	1.08993	1.08956	1.08967	481	1.5986918604649973
2024.07.19	02:00:00	1.08967	1.09009	1.08959	1.08996	595	1.5725988700563998
2024.07.19	03:00:00	1.08997	1.08997	1.08903	1.08916	3055	1.2526620628202005
2024.07.19	04:00:00	1.08916	1.08943	1.08857	1.08872	3214	1.263679468942655
2024.07.19	05:00:00	1.08871	1.08918	1.08866	1.08914	2033	1.2660602445570752
2024.07.19	06:00:00	1.08913	1.08917	1.08873	1.08878	792	1.2723186470849763
2024.07.19	07:00:00	1.08878	1.08891	1.08855	1.08865	940	1.2832289803220847
2024.07.19	08:00:00	1.08864	1.08899	1.0884	1.08883	2017	1.294833948339444
2024.07.19	09:00:00	1.08883	1.08891	1.08827	1.08845	3522	1.2816127968337463
2024.07.19	10:00:00	1.08844	1.08899	1.08813	1.08873	6196	1.2694797687861525
2024.07.19	11:00:00	1.08873	1.08874	1.08752	1.08785	4581	1.3536267110145264
2024.07.19	12:00:00	1.08784	1.0884	1.08769	1.08798	2645	1.2733974881747605
2024.07.19	13:00:00	1.08798	1.08858	1.08766	1.08837	2957	1.2810023704707492
2024.07.19	14:00:00	1.08836	1.08926	1.08824	1.08926	2901	1.268882231791828
2024.07.19	15:00:00	1.08926	1.08936	1.08839	1.08884	3870	1.2636349992496392
2024.07.19	16:00:00	1.08884	1.0889199999999999	1.08809	1.08811	5936	1.2706857751983969
2024.07.19	17:00:00	1.08811	1.08895	1.08785	1.08891	4230	1.2549130481169413
2024.07.19	18:00:00	1.08891	1.08896	1.0883	1.08875	5608	1.2548349906326188
2024.07.19	19:00:00	1.08874	1.08906	1.08835	1.08844	3778	1.288613557239391
2024.07.19	20:00:00	1.08845	1.08849	1.08802	1.08834	2130	1.2664030893710783
2024.07.19	21:00:00	1.08832	1.0884	1.08746	1.08782	2898	1.2898998159886514
2024.07.19	22:00:00	1.08781	1.08816	1.08763	1.0878700000000001	1678	1.2696533923304556
2024.07.19	23:00:00	1.0878700000000001	1.08827	1.08781	1.08813	449	1.2916790490340821
2024.07.22	00:00:00	1.08801	1.08841	1.08797	1.08833	390	4.021268656716494
2024.07.22	01:00:00	1.08832	1.08992	1.0883099999999999	1.08991	533	1.7354413702241145
2024.07.22	02:00:00	1.08991	1.09021	1.08974	1.08983	1575	1.6004883063479898
2024.07.22	03:00:00	1.08983	1.08991	1.08919	1.08934	2644	1.2373093681916867
2024.07.22	04:00:00	1.08934	1.08945	1.08842	1.08862	2841	1.2470604172311943
2024.07.22	05:00:00	1.08861	1.08947	1.08842	1.08922	1990	1.2599242961911437
2024.07.22	06:00:00	1.08921	1.08933	1.08903	1.0891	2049	1.2583081570999115
2024.07.22	07:00:00	1.08911	1.08923	1.08865	1.08869	2213	1.269542324828068
2024.07.22	08:00:00	1.08869	1.08871	1.0882	1.08841	1923	1.2843596920924538
2024.07.22	09:00:00	1.0884	1.08896	1.08782	1.08804	4231	1.2600542702085866
2024.07.22	10:00:00	1.08805	1.08874	1.08799	1.08866	4473	1.2669701986755113
2024.07.22	11:00:00	1.08867	1.08919	1.08843	1.08875	3186	1.2849066301182424
2024.07.22	12:00:00	1.08874	1.0895	1.08865	1.08913	3849	1.2850956130483282
2024.07.22	13:00:00	1.08913	1.08923	1.08846	1.08889	3329	1.2701008764677701
2024.07.22	14:00:00	1.0889	1.08907	1.08827	1.08851	4170	1.2738258670520681
2024.07.22	15:00:00	1.08852	1.08881	1.08737	1.08776	4978	1.2995568030729203
2024.07.22	16:00:00	1.08776	1.08857	1.08748	1.08799	4218	1.285337681750346
2024.07.22	17:00:00	1.08798	1.08851	1.08718	1.0884	3361	1.2825840525570442
2024.07.22	18:00:00	1.08841	1.08857	1.0876	1.08792	3250	1.2697169387450122
2024.07.22	19:00:00	1.08792	1.08862	1.08784	1.08858	2283	1.2763503649635257
2024.07.22	20:00:00	1.08859	1.0891	1.08859	1.08897	2081	1.266217692027735
2024.07.22	21:00:00	1.08896	1.089	1.08871	1.08889	2751	1.2784178187405477
2024.07.22	22:00:00	1.0889	1.08891	1.08851	1.08867	1812	1.2666210201983925
2024.07.22	23:00:00	1.08867	1.08901	1.08856	1.08901	362	1.2737386804658644
2024.07.23	00:00:00	1.08894	1.08894	1.08859	1.08886	328	3.907724719101229
2024.07.23	01:00:00	1.08888	1.08917	1.08888	1.08902	189	1.717554858934159
2024.07.23	02:00:00	1.08902	1.08907	1.08882	1.08885	635	1.5309834638816964
2024.07.23	03:00:00	1.08884	1.0892	1.08861	1.0889199999999999	1608	1.244498381877129
2024.07.23	04:00:00	1.0889199999999999	1.08935	1.08869	1.08882	2259	1.2641647293259952
2024.07.23	05:00:00	1.08882	1.08932	1.08878	1.08914	1611	1.2493258949327253
2024.07.23	06:00:00	1.08914	1.08962	1.08914	1.08937	1554	1.2513661202185264
2024.07.23	07:00:00	1.08936	1.08942	1.08901	1.08903	894	1.2675027262812328
2024.07.23	08:00:00	1.08902	1.08908	1.08877	1.08896	741	1.259983186212548
2024.07.23	09:00:00	1.08896	1.08898	1.08779	1.08843	2682	1.2805836667451942
2024.07.23	10:00:00	1.08844	1.08881	1.08734	1.08756	4924	1.2739965328710487
2024.07.23	11:00:00	1.08757	1.08818	1.08667	1.08772	5868	1.2933826551582404
2024.07.23	12:00:00	1.08772	1.08777	1.08654	1.08668	3491	1.2850937274694256
2024.07.23	13:00:00	1.08666	1.08684	1.08554	1.0861	3860	1.3304234950510894
2024.07.23	14:00:00	1.0861	1.08679	1.08554	1.08566	4164	1.2971778487753336
2024.07.23	15:00:00	1.08566	1.08628	1.0854	1.08555	4363	1.2855911919579264
2024.07.23	16:00:00	1.08554	1.08557	1.08452	1.08487	4651	1.3040923251204657
2024.07.23	17:00:00	1.08486	1.08547	1.08433	1.08442	4281	1.3167763157895251
2024.07.23	18:00:00	1.08442	1.08572	1.08441	1.08537	3843	1.2793816084588994
2024.07.23	19:00:00	1.08538	1.08575	1.08514	1.08528	2774	1.2568033273916543
2024.07.23	20:00:00	1.08529	1.0856	1.08501	1.08526	3816	1.2684383455739177
2024.07.23	21:00:00	1.08527	1.0855	1.08508	1.08517	2020	1.2667514124294403
2024.07.23	22:00:00	1.08517	1.0852	1.08487	1.08503	2641	1.2602450229707804
2024.07.23	23:00:00	1.08503	1.08559	1.08489	1.0855299999999999	476	1.288671874999974
2024.07.24	00:00:00	1.08544	1.08544	1.08521	1.08534	100	2.638059701492255
2024.07.24	01:00:00	1.08535	1.08536	1.08484	1.08503	338	1.635029354207441
2024.07.24	02:00:00	1.08503	1.08514	1.08479	1.0849199999999999	347	1.5414393939391906
2024.07.24	03:00:00	1.08491	1.08498	1.08451	1.08462	1308	1.2769498607242427
2024.07.24	04:00:00	1.08462	1.08498	1.08453	1.08478	2196	1.28511491181177
2024.07.24	05:00:00	1.08476	1.08477	1.0841	1.08424	1537	1.291291200483983
2024.07.24	06:00:00	1.08424	1.08452	1.0842	1.08447	1952	1.2893686620870675
2024.07.24	07:00:00	1.08446	1.08471	1.08429	1.08462	3943	1.2598285486443006
2024.07.24	08:00:00	1.08463	1.08528	1.08461	1.08521	3130	1.2795822576859535
2024.07.24	09:00:00	1.08519	1.08519	1.08412	1.08427	4142	1.2855969581749627
2024.07.24	10:00:00	1.08426	1.08532	1.08253	1.08286	4981	1.3990501319261328
2024.07.24	11:00:00	1.08286	1.08368	1.08253	1.08347	5965	1.313804017041961
2024.07.24	12:00:00	1.08346	1.08407	1.08318	1.08401	2792	1.2754276037256358
2024.07.24	13:00:00	1.08401	1.08456	1.08396	1.08422	3656	1.2927908774642147
2024.07.24	14:00:00	1.08419	1.08485	1.08379	1.08457	2693	1.2614029666254751
2024.07.24	15:00:00	1.08457	1.08587	1.08451	1.08577	3918	1.2965617232809015
2024.07.24	16:00:00	1.08578	1.08621	1.08511	1.08537	6139	1.3017773191148145
2024.07.24	17:00:00	1.08537	1.0866	1.0849	1.08532	6828	1.3433262604830298
2024.07.24	18:00:00	1.08533	1.08571	1.08511	1.08523	3353	1.273113274086695
2024.07.24	19:00:00	1.08522	1.08524	1.08469	1.08504	3624	1.285189527158986
2024.07.24	20:00:00	1.08503	1.08544	1.08453	1.08458	3396	1.266908797417354
2024.07.24	21:00:00	1.08457	1.08458	1.08361	1.0836999999999999	4916	1.2841541090570832
2024.07.24	22:00:00	1.08369	1.08421	1.08354	1.08384	3104	1.2664014974263642
2024.07.24	23:00:00	1.08383	1.08397	1.08374	1.08385	727	1.2478395061729344
2024.07.25	00:00:00	1.08383	1.0839	1.08383	1.0838700000000001	64	3.122727272726979
2024.07.25	01:00:00	1.08388	1.08414	1.08373	1.08386	555	1.5936675461741048
2024.07.25	02:00:00	1.08386	1.08393	1.08367	1.08374	1029	1.567430883344593
2024.07.25	03:00:00	1.08375	1.08408	1.08344	1.08389	4050	1.2354569509465763
2024.07.25	04:00:00	1.0839	1.08423	1.08368	1.08375	3333	1.2828772099782282
2024.07.25	05:00:00	1.08376	1.0841	1.08358	1.0839	2479	1.2877594339623226
2024.07.25	06:00:00	1.0839	1.08435	1.08383	1.08422	1864	1.2859325454020978
2024.07.25	07:00:00	1.08421	1.08429	1.08371	1.08396	1936	1.2869078701975702
2024.07.25	08:00:00	1.08395	1.0845	1.08377	1.08447	3870	1.2798185483870443
2024.07.25	09:00:00	1.08445	1.08445	1.0832600000000001	1.08342	4254	1.2674196787148737
2024.07.25	10:00:00	1.08344	1.08526	1.08277	1.08484	6057	1.3014377518789058
2024.07.25	11:00:00	1.08484	1.08572	1.08428	1.08456	5920	1.2830465533621727
2024.07.25	12:00:00	1.08455	1.08554	1.08433	1.0851	5296	1.2888873279011308
2024.07.25	13:00:00	1.0851	1.08583	1.08472	1.08509	4249	1.2833444481493779
2024.07.25	14:00:00	1.0851	1.08531	1.0843	1.08451	5298	1.251403180542623
2024.07.25	15:00:00	1.08451	1.08545	1.08356	1.08493	7353	1.5753701623608916
2024.07.25	16:00:00	1.08493	1.08503	1.08298	1.08386	7949	1.2785359093502955
2024.07.25	17:00:00	1.08384	1.08564	1.08356	1.08541	7221	1.2788123557606923
2024.07.25	18:00:00	1.0854	1.08641	1.08538	1.08595	6716	1.2762355895445658
2024.07.25	19:00:00	1.08593	1.0863	1.0856	1.08615	5752	1.2610720086627634
2024.07.25	20:00:00	1.08616	1.08694	1.08527	1.08538	4365	1.2967867867867966
2024.07.25	21:00:00	1.08538	1.0854300000000001	1.08471	1.08471	2819	1.2814482177939577
2024.07.25	22:00:00	1.08472	1.08532	1.08449	1.08452	4571	1.2651552575864886
2024.07.25	23:00:00	1.08452	1.08458	1.0843099999999999	1.08449	421	1.2860606060605668
2024.07.26	00:00:00	1.08447	1.08456	1.0844	1.08443	118	2.56749999999982
2024.07.26	01:00:00	1.08444	1.08477	1.0843	1.08464	383	1.5781954887218803
2024.07.26	02:00:00	1.08465	1.08508	1.0846	1.08508	1359	1.5811991117690463
2024.07.26	03:00:00	1.08509	1.08549	1.08508	1.08535	2065	1.2427788523533914
2024.07.26	04:00:00	1.08534	1.08591	1.08515	1.08575	3840	1.251422717960442
2024.07.26	05:00:00	1.08576	1.086	1.08541	1.08548	2934	1.2710534351145772
2024.07.26	06:00:00	1.08547	1.08578	1.08534	1.08578	1096	1.2640333333334008
2024.07.26	07:00:00	1.08579	1.08592	1.08563	1.08578	2668	1.2611987381703187
2024.07.26	08:00:00	1.08579	1.08601	1.0856	1.08568	1789	1.277926421404717
2024.07.26	09:00:00	1.08566	1.08566	1.08494	1.08519	3104	1.2820375335120502
2024.07.26	10:00:00	1.08516	1.0855	1.08444	1.08487	3723	1.2838821752265561
2024.07.26	11:00:00	1.08487	1.08525	1.08415	1.08509	2602	1.2810472972973443
2024.07.26	12:00:00	1.0851	1.08561	1.08494	1.08534	3465	1.2574485596708356
